id,text,label
32533,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻9️⃣3️⃣4️⃣4️⃣5️⃣8️⃣8️⃣1️⃣0️⃣9️⃣,Negative
32535,"Development of TN not happened because of him. Base was created by kamarajar, kakkan & co. They developed education, brought industries, promoted equal education to all. At that in delhi many Tamilians are IAS officers and they were in good positions, hence files moved fast. He enjoyed those base. Only one thing is true he managed dmk without split. This is also possible to him because he kept all the people who supported him and if any talk differently then he will expel the people Vaiko, t rajender, etc from party.",Negative
32536, @Hari Haran  100%உண்மை,Negative
32537,Thuu,Positive
32538, @Ramesh Kannan  வயிற்றெரிச்சல்...,Negative
32539,MGR onnum CM akalaa Avar support dha panaru adhuku munadiye CM posting vandhuchu Kalaingar ku,Negative
32540,Voorukey theriyumey pithalatam,Negative
32541,திருட்டு பயலுக்கு வரலாறு ஒருகேடு போங்கடா திமுக சொம்பு நாயே,Positive
32542,"1967,லில், திமுக என்ற விஷகிருமி, தமிழ் நாட்டில் 
பரவி, இன்று, தமிழ் நாடே அந்த 
விஷகிருமியால், இன்று, அழிவை 
நோக்கி,பயனிக்கிறது,",Positive
32543,அயோக்கியப் பயல் திருடன் கருணாநிதி,Positive
32544,வஞ்சகம் துரோகம் சூழ்ச்சி கயமை ஊழல் ஊதாரிதனம்..,Positive
32545,பேசி பேசி யேஊருஉலகத்தைகொள்ளையடித்தமகாஅரசியல்சானக்கியன்,Negative
32546,No comment's,Negative
32547,"👉 HONOURABLE TEACHERS CINEMAS POLITICS MEDIA FOR ALL A2Z ALL MOVABLES PROTECT LIGHTER BLACK COLOR (ALLAH ILLALAH ISAISOOL BALADIRECTOR ULLalAH! 
 100% DIRECTOR BALASIR ARMY 
Puthaikapaduvor vidhaikapaduvarghal 
ulaghapodhu mozhi English Ella mozhi  thiraipadam 📺 📱 
Pirappukkum ellla uirkum 
AMMA KALAIYUM KALVIYUM 
Take goods leave negativity 

V love u BALA SIR,all cinema labours ALWAYS URS OBEDIENTLY DIRECTOR BALA STUDENTS HOD OF TAMIL CINEMA📱🙏🇲🇾🇬🇧🌟🇸🇦🇵🇰🇱🇰🇰🇼🛰🛫🇰🇷☢️🥀🌱🌻⛑️🙊🙉🙈😳🙄🙏🦉💪🤛🤜😎😲⚠️💃🏃‍♂👋🙌🙏👄💋👁💘👠💄⛑️💎🐒🐎🐘🐏🐣🦅🐸🦉🐍🐬🐙🕸🦂🕷🐞🐜🌻🌱🌲🌴🍉🌍🌓🌤🌈🎶🎼🛠
PROTECT NATURE AND ITS CREATURES CAPTAINCY COOL like BALA SIR 
LOVE AND LOVE ALL ONLY ON SOCIAL
MEDIA 📺 📱 FOR FREEDOM OF FUTURR OF NOT ONLY NATION BUT ALSO  UNiVERSE
HRLMET MUST WEAR MASK MUST WEAR
DEPOPULAION MUSTNEEDEDININDIA DEMONITITATION AGAIN NEEDED 
 100 RUPPEESS INR MAXIMUM CURRENCY  
ALL JOBS 24*7  6 hour shift basese 👉",Negative
32548,நன்றி..,Negative
32550,முத்தமிழ் அறிஞர்,Negative
32552,தமிழினத் துரோகி,Positive
32553,IppoStallinAppanyarMookaavaAnbalaganaSollyngade,Positive
32554,Thuuu,Negative
32555,Real news Dmkvalka Dmkvalka Dmkvalka Dmkvalka Dmkvalka Dmkvalka Dmkvalka Dmkvalka Dmkvalka Dmkvalka Dmkvalka Dmkvalka,Negative
32557,எனக்கு கடவுள் கலைஞர்............. அடுத்த தமிழ்நாட்டின் முதல்வர் தளபதி ஸ்டாலின்,Negative
32558,"Led


P
.",Negative
32559,போதும்🙏 18 மணி நேரம் கொசுக் கடியில்  மீண்டும் உட்கார தமிழக மக்கள் தயாராக இல்லை.😂😂,Negative
32560, @Mr தமிழா  வாங்க சங்கீ தம்பி,Negative
32561, @Navalan A  திமுக வுக்கு ஆதரவு தெரிவிக்கலைனா உடனே சங்கியா?நான் நோட்டா😂,Negative
32562, @Mr தமிழா  DMK வ யார் வேண்டுமானாலும் எதிர்க்கலாம்.. ஆனால் 10 வருடமா எதிர் கட்சியா இருக்க DMK வ மட்டும் எதிர்தா அதுக்கு என்ன அர்த்தம்,Negative
32563," @Mr தமிழா  2011 வரை DMK ஆட்சியில் தினமும் 2 மணி நேரம் தான் மின்வெட்டு இருந்துச்சு.... 2014 ஜெயலலிதா ஆட்சியில் தான் 12 மணி நேரம் மின்வெட்டு இருந்துச்சி சரியா...... 2006 முதல் 2011 வரை DMK ஆட்சியில் மின்வெட்டு ஏற்பட 2 கரணங்கள் உண்டு............... 1).2001-2006 Admk ஆட்சியில் எந்த புதிய மின்திட்டமும் தொடங்கப்படவில்லை. 2). 2006-2011 Dmk ஆட்சியில் வேலை வாய்ப்பு அதிகரித்தது பல தொழிற்சாலை மட்டும் பல புதிய நிறுவனங்கள் TN இல்  தொடங்க பட்டது, அந்த நிறுவனம் மற்றும் தொழிற்சாலைக்கு மாநில அரசு தான் மின்சாரம் தர வேண்டும்.................. உங்களிடம் ஓர் கேள்வி 2001முதல் 2021 வரை மொத்தம் 20 ஆண்டுகள்,  அதில் DMK ஆட்சி செய்தது வெறும் 5 ஆண்டுகள் மட்டும் தான் ஆட்சி செய்தது, DMK ஆட்சியில் எத்தனை புதிய மின்திட்டம் தொடங்க பட்டது னு என்னால் சொல்ல முடியும், ஆனால் 15 ஆண்டுகள் ADMK ஆட்சி செய்தது அதில் Admk அரசு தொடங்கிய புதிய மின்திட்டங்களை உங்களால் சொல்ல முடியுமா. கடந்த 10(2011-2020) ஆண்டுகளில் Admk தொடங்கிய ஒரு புதிய மின்திட்டத்தை சொல்லுங்க பாக்கலாம் 😂😂😂😂😂",Negative
